Load,Active set ID
"(0.0, 0.0, 0.0, 0.0, 0.66, 0.0, 0.6, 0.0, 0.67, 3241)",1
"(0.0, 0.0, 0.0, 0.0, 0.85, 0.0, 1.32, 0.0, 1.14, 2899)",2
"(0.0, 0.0, 0.0, 0.0, 1.29, 0.0, 0.53, 0.0, 1.78, 2266)",2
"(0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.74, 0.0, 1.68, 3304)",3
"(0.0, 0.0, 0.0, 0.0, 0.74, 0.0, 0.61, 0.0, 0.99, 2224)",1
"(0.0, 0.0, 0.0, 0.0, 0.93, 0.0, 0.51, 0.0, 1.36, 3409)",3
"(0.0, 0.0, 0.0, 0.0, 1.09, 0.0, 0.53, 0.0, 1.36, 2801)",2
"(0.0, 0.0, 0.0, 0.0, 1.06, 0.0, 1.16, 0.0, 0.97, 3665)",3
"(0.0, 0.0, 0.0, 0.0, 0.82, 0.0, 1.26, 0.0, 0.96, 3717)",3
"(0.0, 0.0, 0.0, 0.0, 0.69, 0.0, 0.8, 0.0, 1.46, 2397)",2
"(0.0, 0.0, 0.0, 0.0, 1.16, 0.0, 1.43, 0.0, 1.42, 2049)",2
"(0.0, 0.0, 0.0, 0.0, 0.64, 0.0, 0.65, 0.0, 1.32, 3399)",1
"(0.0, 0.0, 0.0, 0.0, 1.27, 0.0, 1.24, 0.0, 1.35, 2200)",2
"(0.0, 0.0, 0.0, 0.0, 0.96, 0.0, 1.16, 0.0, 1.36, 2353)",2
"(0.0, 0.0, 0.0, 0.0, 0.69, 0.0, 0.7, 0.0, 0.74, 3582)",1
"(0.0, 0.0, 0.0, 0.0, 0.55, 0.0, 0.84, 0.0, 1.73, 3747)",3
"(0.0, 0.0, 0.0, 0.0, 0.93, 0.0, 0.55, 0.0, 1.23, 2717)",2
"(0.0, 0.0, 0.0, 0.0, 0.69, 0.0, 0.79, 0.0, 1.44, 2060)",2
"(0.0, 0.0, 0.0, 0.0, 1.18, 0.0, 1.18, 0.0, 1.81, 2075)",2
"(0.0, 0.0, 0.0, 0.0, 0.76, 0.0, 0.57, 0.0, 1.48, 2376)",2
"(0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 1.09, 0.0, 0.83, 2304)",1
"(0.0, 0.0, 0.0, 0.0, 0.76, 0.0, 1.06, 0.0, 0.62, 3325)",1
"(0.0, 0.0, 0.0, 0.0, 1.29, 0.0, 0.51, 0.0, 1.61, 2627)",2
"(0.0, 0.0, 0.0, 0.0, 0.67, 0.0, 0.91, 0.0, 1.05, 3676)",1
"(0.0, 0.0, 0.0, 0.0, 1.05, 0.0, 1.38, 0.0, 0.93, 2455)",2
"(0.0, 0.0, 0.0, 0.0, 0.93, 0.0, 0.67, 0.0, 1.56, 2037)",2
"(0.0, 0.0, 0.0, 0.0, 0.45, 0.0, 0.73, 0.0, 1.14, 3398)",1
"(0.0, 0.0, 0.0, 0.0, 1.11, 0.0, 1.0, 0.0, 0.91, 3033)",3
"(0.0, 0.0, 0.0, 0.0, 0.76, 0.0, 0.99, 0.0, 1.37, 2008)",2
"(0.0, 0.0, 0.0, 0.0, 0.76, 0.0, 1.12, 0.0, 1.77, 3001)",3
"(0.0, 0.0, 0.0, 0.0, 0.88, 0.0, 0.55, 0.0, 1.81, 3773)",3
"(0.0, 0.0, 0.0, 0.0, 1.13, 0.0, 0.7, 0.0, 1.16, 3076)",3
"(0.0, 0.0, 0.0, 0.0, 0.95, 0.0, 0.79, 0.0, 0.94, 2573)",1
"(0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.31, 0.0, 1.5, 3000)",4
"(0.0, 0.0, 0.0, 0.0, 0.83, 0.0, 1.18, 0.0, 0.74, 2674)",2
"(0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.61, 0.0, 1.19, 2191)",1
"(0.0, 0.0, 0.0, 0.0, 0.71, 0.0, 0.7, 0.0, 1.41, 2287)",2
"(0.0, 0.0, 0.0, 0.0, 1.09, 0.0, 1.18, 0.0, 1.81, 2402)",2
"(0.0, 0.0, 0.0, 0.0, 1.06, 0.0, 0.76, 0.0, 1.21, 2217)",2
"(0.0, 0.0, 0.0, 0.0, 0.91, 0.0, 1.27, 0.0, 1.24, 3144)",3
"(0.0, 0.0, 0.0, 0.0, 0.54, 0.0, 0.74, 0.0, 0.88, 3682)",1
"(0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.71, 0.0, 0.67, 2467)",1
"(0.0, 0.0, 0.0, 0.0, 0.65, 0.0, 0.61, 0.0, 1.42, 3330)",1
"(0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 1.0, 0.0, 1.6, 2019)",2
"(0.0, 0.0, 0.0, 0.0, 1.18, 0.0, 1.41, 0.0, 0.83, 2817)",2
"(0.0, 0.0, 0.0, 0.0, 1.1, 0.0, 1.38, 0.0, 1.29, 3896)",3
"(0.0, 0.0, 0.0, 0.0, 0.84, 0.0, 1.1, 0.0, 1.85, 2849)",2
"(0.0, 0.0, 0.0, 0.0, 0.59, 0.0, 0.67, 0.0, 0.65, 2208)",1
"(0.0, 0.0, 0.0, 0.0, 0.91, 0.0, 1.13, 0.0, 0.68, 2802)",2
"(0.0, 0.0, 0.0, 0.0, 0.88, 0.0, 0.67, 0.0, 1.66, 2134)",2
"(0.0, 0.0, 0.0, 0.0, 1.02, 0.0, 0.81, 0.0, 1.06, 3329)",3
"(0.0, 0.0, 0.0, 0.0, 0.72, 0.0, 1.36, 0.0, 0.68, 3784)",3
"(0.0, 0.0, 0.0, 0.0, 0.56, 0.0, 1.0, 0.0, 0.62, 3538)",1
"(0.0, 0.0, 0.0, 0.0, 0.61, 0.0, 0.76, 0.0, 1.39, 2952)",2
"(0.0, 0.0, 0.0, 0.0, 0.97, 0.0, 1.15, 0.0, 1.24, 3581)",3
"(0.0, 0.0, 0.0, 0.0, 1.11, 0.0, 1.43, 0.0, 0.68, 3779)",3
"(0.0, 0.0, 0.0, 0.0, 0.82, 0.0, 0.65, 0.0, 1.37, 2404)",2
"(0.0, 0.0, 0.0, 0.0, 0.55, 0.0, 0.99, 0.0, 0.96, 3165)",1
"(0.0, 0.0, 0.0, 0.0, 1.35, 0.0, 1.42, 0.0, 0.75, 2870)",2
"(0.0, 0.0, 0.0, 0.0, 1.08, 0.0, 0.94, 0.0, 1.67, 2209)",2
"(0.0, 0.0, 0.0, 0.0, 1.12, 0.0, 1.38, 0.0, 0.64, 2509)",2
"(0.0, 0.0, 0.0, 0.0, 0.71, 0.0, 0.92, 0.0, 0.65, 3261)",1
"(0.0, 0.0, 0.0, 0.0, 0.76, 0.0, 1.35, 0.0, 0.88, 2277)",2
"(0.0, 0.0, 0.0, 0.0, 0.83, 0.0, 1.48, 0.0, 0.89, 3061)",3
"(0.0, 0.0, 0.0, 0.0, 0.61, 0.0, 1.37, 0.0, 1.16, 2480)",2
"(0.0, 0.0, 0.0, 0.0, 0.72, 0.0, 1.03, 0.0, 1.1, 3549)",3
"(0.0, 0.0, 0.0, 0.0, 0.81, 0.0, 1.23, 0.0, 0.89, 3149)",3
"(0.0, 0.0, 0.0, 0.0, 1.34, 0.0, 1.44, 0.0, 1.36, 3360)",3
"(0.0, 0.0, 0.0, 0.0, 0.83, 0.0, 0.5, 0.0, 1.06, 3590)",1
"(0.0, 0.0, 0.0, 0.0, 0.71, 0.0, 0.7, 0.0, 0.86, 3402)",1
"(0.0, 0.0, 0.0, 0.0, 0.54, 0.0, 0.98, 0.0, 1.42, 3691)",3
"(0.0, 0.0, 0.0, 0.0, 1.15, 0.0, 1.45, 0.0, 1.75, 2160)",2
"(0.0, 0.0, 0.0, 0.0, 0.78, 0.0, 0.81, 0.0, 1.27, 3767)",3
"(0.0, 0.0, 0.0, 0.0, 1.23, 0.0, 0.91, 0.0, 1.74, 2467)",2
"(0.0, 0.0, 0.0, 0.0, 1.05, 0.0, 0.86, 0.0, 1.08, 2528)",2
"(0.0, 0.0, 0.0, 0.0, 0.52, 0.0, 0.59, 0.0, 0.91, 2489)",1
"(0.0, 0.0, 0.0, 0.0, 1.04, 0.0, 1.22, 0.0, 1.22, 2683)",2
"(0.0, 0.0, 0.0, 0.0, 1.22, 0.0, 0.51, 0.0, 1.28, 3609)",3
"(0.0, 0.0, 0.0, 0.0, 0.54, 0.0, 1.11, 0.0, 1.5, 2799)",2
"(0.0, 0.0, 0.0, 0.0, 0.81, 0.0, 1.41, 0.0, 1.59, 2883)",2
"(0.0, 0.0, 0.0, 0.0, 1.31, 0.0, 1.37, 0.0, 1.27, 2335)",2
"(0.0, 0.0, 0.0, 0.0, 0.54, 0.0, 1.02, 0.0, 0.72, 2989)",1
"(0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 1.12, 0.0, 0.86, 3336)",3
"(0.0, 0.0, 0.0, 0.0, 0.52, 0.0, 1.47, 0.0, 0.74, 2563)",2
"(0.0, 0.0, 0.0, 0.0, 0.72, 0.0, 1.07, 0.0, 1.22, 3770)",3
"(0.0, 0.0, 0.0, 0.0, 0.71, 0.0, 1.35, 0.0, 1.04, 3717)",3
"(0.0, 0.0, 0.0, 0.0, 0.82, 0.0, 1.22, 0.0, 1.65, 3771)",3
"(0.0, 0.0, 0.0, 0.0, 1.29, 0.0, 1.4, 0.0, 0.97, 2049)",2
"(0.0, 0.0, 0.0, 0.0, 1.25, 0.0, 0.96, 0.0, 0.95, 2497)",2
"(0.0, 0.0, 0.0, 0.0, 1.05, 0.0, 1.32, 0.0, 1.61, 3756)",3
"(0.0, 0.0, 0.0, 0.0, 0.84, 0.0, 1.43, 0.0, 0.63, 3106)",3
"(0.0, 0.0, 0.0, 0.0, 0.92, 0.0, 1.39, 0.0, 1.15, 2072)",2
"(0.0, 0.0, 0.0, 0.0, 0.48, 0.0, 1.44, 0.0, 1.23, 3468)",3
"(0.0, 0.0, 0.0, 0.0, 1.16, 0.0, 0.52, 0.0, 1.81, 2760)",2
"(0.0, 0.0, 0.0, 0.0, 1.33, 0.0, 1.49, 0.0, 1.4, 3850)",3
"(0.0, 0.0, 0.0, 0.0, 0.87, 0.0, 1.21, 0.0, 1.09, 3861)",3
"(0.0, 0.0, 0.0, 0.0, 1.29, 0.0, 0.56, 0.0, 1.21, 2670)",2
"(0.0, 0.0, 0.0, 0.0, 0.45, 0.0, 0.66, 0.0, 0.72, 3409)",1
"(0.0, 0.0, 0.0, 0.0, 0.51, 0.0, 0.75, 0.0, 0.86, 2145)",1
"(0.0, 0.0, 0.0, 0.0, 0.96, 0.0, 0.68, 0.0, 0.87, 2642)",1
"(0.0, 0.0, 0.0, 0.0, 0.84, 0.0, 1.14, 0.0, 0.87, 3818)",3
"(0.0, 0.0, 0.0, 0.0, 0.45, 0.0, 1.06, 0.0, 1.11, 2453)",1
"(0.0, 0.0, 0.0, 0.0, 1.08, 0.0, 0.85, 0.0, 1.83, 3501)",3
"(0.0, 0.0, 0.0, 0.0, 0.76, 0.0, 0.58, 0.0, 0.72, 2176)",1
"(0.0, 0.0, 0.0, 0.0, 0.59, 0.0, 0.84, 0.0, 1.36, 3871)",3
"(0.0, 0.0, 0.0, 0.0, 0.63, 0.0, 1.03, 0.0, 1.84, 3830)",3
"(0.0, 0.0, 0.0, 0.0, 1.3, 0.0, 0.7, 0.0, 1.14, 2709)",2
"(0.0, 0.0, 0.0, 0.0, 1.08, 0.0, 1.17, 0.0, 1.25, 3278)",3
"(0.0, 0.0, 0.0, 0.0, 0.73, 0.0, 1.36, 0.0, 1.44, 3432)",3
"(0.0, 0.0, 0.0, 0.0, 0.87, 0.0, 0.75, 0.0, 0.77, 2198)",1
"(0.0, 0.0, 0.0, 0.0, 0.65, 0.0, 1.34, 0.0, 1.64, 2383)",2
"(0.0, 0.0, 0.0, 0.0, 0.69, 0.0, 0.82, 0.0, 1.51, 2259)",2
"(0.0, 0.0, 0.0, 0.0, 1.23, 0.0, 0.62, 0.0, 1.82, 2784)",2
"(0.0, 0.0, 0.0, 0.0, 0.99, 0.0, 0.86, 0.0, 1.51, 3047)",3
"(0.0, 0.0, 0.0, 0.0, 1.35, 0.0, 1.0, 0.0, 1.48, 3346)",3
"(0.0, 0.0, 0.0, 0.0, 1.31, 0.0, 0.72, 0.0, 1.69, 3423)",3
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.81, 0.0, 1.36, 3849)",3
"(0.0, 0.0, 0.0, 0.0, 0.52, 0.0, 1.49, 0.0, 1.26, 3442)",3
"(0.0, 0.0, 0.0, 0.0, 0.57, 0.0, 1.3, 0.0, 1.23, 3341)",3
"(0.0, 0.0, 0.0, 0.0, 0.75, 0.0, 0.76, 0.0, 1.32, 2556)",2
"(0.0, 0.0, 0.0, 0.0, 0.82, 0.0, 0.86, 0.0, 0.87, 3359)",1
"(0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.94, 0.0, 1.28, 3754)",3
"(0.0, 0.0, 0.0, 0.0, 0.99, 0.0, 1.3, 0.0, 1.17, 2660)",2
"(0.0, 0.0, 0.0, 0.0, 0.76, 0.0, 1.08, 0.0, 0.75, 2159)",1
"(0.0, 0.0, 0.0, 0.0, 0.78, 0.0, 1.01, 0.0, 0.82, 3629)",1
"(0.0, 0.0, 0.0, 0.0, 0.52, 0.0, 1.26, 0.0, 1.47, 2048)",2
"(0.0, 0.0, 0.0, 0.0, 1.17, 0.0, 0.58, 0.0, 0.87, 3756)",1
"(0.0, 0.0, 0.0, 0.0, 1.06, 0.0, 1.4, 0.0, 1.61, 2042)",2
"(0.0, 0.0, 0.0, 0.0, 0.57, 0.0, 1.15, 0.0, 1.4, 2326)",2
"(0.0, 0.0, 0.0, 0.0, 0.86, 0.0, 0.71, 0.0, 1.4, 2760)",2
"(0.0, 0.0, 0.0, 0.0, 1.03, 0.0, 1.26, 0.0, 1.66, 2064)",2
"(0.0, 0.0, 0.0, 0.0, 0.53, 0.0, 0.71, 0.0, 0.63, 2343)",1
"(0.0, 0.0, 0.0, 0.0, 0.93, 0.0, 1.37, 0.0, 1.41, 2133)",2
"(0.0, 0.0, 0.0, 0.0, 0.92, 0.0, 0.89, 0.0, 1.3, 2770)",2
"(0.0, 0.0, 0.0, 0.0, 0.59, 0.0, 1.04, 0.0, 0.85, 2512)",1
"(0.0, 0.0, 0.0, 0.0, 0.99, 0.0, 1.25, 0.0, 1.33, 2047)",2
"(0.0, 0.0, 0.0, 0.0, 0.71, 0.0, 0.63, 0.0, 1.33, 2629)",1
"(0.0, 0.0, 0.0, 0.0, 1.35, 0.0, 1.34, 0.0, 1.09, 2103)",2
"(0.0, 0.0, 0.0, 0.0, 0.74, 0.0, 0.92, 0.0, 0.88, 3262)",1
"(0.0, 0.0, 0.0, 0.0, 1.22, 0.0, 1.06, 0.0, 1.12, 2370)",2
"(0.0, 0.0, 0.0, 0.0, 0.64, 0.0, 1.1, 0.0, 0.64, 2992)",1
"(0.0, 0.0, 0.0, 0.0, 0.62, 0.0, 1.29, 0.0, 0.86, 2369)",2
"(0.0, 0.0, 0.0, 0.0, 1.35, 0.0, 0.87, 0.0, 1.53, 2065)",2
"(0.0, 0.0, 0.0, 0.0, 0.56, 0.0, 1.21, 0.0, 1.28, 3804)",3
"(0.0, 0.0, 0.0, 0.0, 0.67, 0.0, 1.06, 0.0, 0.95, 3853)",1
"(0.0, 0.0, 0.0, 0.0, 1.27, 0.0, 1.18, 0.0, 1.25, 2638)",2
"(0.0, 0.0, 0.0, 0.0, 1.07, 0.0, 0.94, 0.0, 1.64, 2447)",2
"(0.0, 0.0, 0.0, 0.0, 1.02, 0.0, 0.65, 0.0, 1.75, 2621)",2
"(0.0, 0.0, 0.0, 0.0, 0.95, 0.0, 0.81, 0.0, 1.65, 3187)",3
"(0.0, 0.0, 0.0, 0.0, 0.64, 0.0, 0.9, 0.0, 1.31, 2757)",2
"(0.0, 0.0, 0.0, 0.0, 1.16, 0.0, 0.53, 0.0, 1.68, 2954)",2
"(0.0, 0.0, 0.0, 0.0, 1.03, 0.0, 1.33, 0.0, 1.08, 2846)",2
"(0.0, 0.0, 0.0, 0.0, 1.33, 0.0, 1.39, 0.0, 1.07, 3161)",3
"(0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 1.04, 0.0, 1.49, 3654)",3
"(0.0, 0.0, 0.0, 0.0, 1.32, 0.0, 1.09, 0.0, 0.65, 3263)",3
"(0.0, 0.0, 0.0, 0.0, 0.96, 0.0, 0.51, 0.0, 1.33, 3047)",3
"(0.0, 0.0, 0.0, 0.0, 0.59, 0.0, 0.89, 0.0, 1.45, 2341)",2
"(0.0, 0.0, 0.0, 0.0, 1.31, 0.0, 1.06, 0.0, 1.87, 2539)",2
"(0.0, 0.0, 0.0, 0.0, 1.3, 0.0, 1.43, 0.0, 0.98, 2512)",2
"(0.0, 0.0, 0.0, 0.0, 0.93, 0.0, 1.26, 0.0, 1.41, 3162)",3
"(0.0, 0.0, 0.0, 0.0, 0.53, 0.0, 1.22, 0.0, 1.17, 3863)",3
"(0.0, 0.0, 0.0, 0.0, 0.74, 0.0, 0.81, 0.0, 0.97, 3179)",1
"(0.0, 0.0, 0.0, 0.0, 0.95, 0.0, 0.68, 0.0, 1.37, 2922)",2
"(0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 1.49, 0.0, 1.56, 2438)",2
"(0.0, 0.0, 0.0, 0.0, 0.92, 0.0, 0.5, 0.0, 1.13, 3871)",1
"(0.0, 0.0, 0.0, 0.0, 0.75, 0.0, 1.33, 0.0, 1.18, 2669)",2
"(0.0, 0.0, 0.0, 0.0, 0.56, 0.0, 0.99, 0.0, 1.41, 3593)",3
"(0.0, 0.0, 0.0, 0.0, 0.46, 0.0, 0.7, 0.0, 1.24, 2623)",1
"(0.0, 0.0, 0.0, 0.0, 0.52, 0.0, 0.79, 0.0, 0.75, 3758)",1
"(0.0, 0.0, 0.0, 0.0, 0.62, 0.0, 0.64, 0.0, 1.68, 2376)",2
"(0.0, 0.0, 0.0, 0.0, 0.79, 0.0, 1.03, 0.0, 1.45, 3890)",3
"(0.0, 0.0, 0.0, 0.0, 1.3, 0.0, 0.96, 0.0, 0.7, 3710)",3
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.08, 0.0, 1.43, 3861)",3
"(0.0, 0.0, 0.0, 0.0, 1.04, 0.0, 1.2, 0.0, 0.8, 3813)",3
"(0.0, 0.0, 0.0, 0.0, 0.85, 0.0, 0.87, 0.0, 1.29, 2752)",2
"(0.0, 0.0, 0.0, 0.0, 1.01, 0.0, 0.63, 0.0, 1.73, 2708)",2
"(0.0, 0.0, 0.0, 0.0, 0.81, 0.0, 0.76, 0.0, 1.32, 3005)",3
"(0.0, 0.0, 0.0, 0.0, 0.46, 0.0, 0.54, 0.0, 1.35, 3204)",1
"(0.0, 0.0, 0.0, 0.0, 0.95, 0.0, 1.05, 0.0, 0.64, 3535)",1
"(0.0, 0.0, 0.0, 0.0, 0.88, 0.0, 1.5, 0.0, 1.4, 2001)",2
"(0.0, 0.0, 0.0, 0.0, 0.86, 0.0, 1.25, 0.0, 0.62, 3316)",3
"(0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.17, 0.0, 1.87, 2764)",2
"(0.0, 0.0, 0.0, 0.0, 1.18, 0.0, 1.26, 0.0, 1.81, 3726)",3
"(0.0, 0.0, 0.0, 0.0, 1.31, 0.0, 0.52, 0.0, 0.89, 2696)",2
"(0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.97, 0.0, 1.83, 2933)",2
"(0.0, 0.0, 0.0, 0.0, 0.47, 0.0, 1.34, 0.0, 0.86, 3273)",1
"(0.0, 0.0, 0.0, 0.0, 0.89, 0.0, 1.09, 0.0, 1.26, 2922)",2
"(0.0, 0.0, 0.0, 0.0, 0.63, 0.0, 0.55, 0.0, 1.03, 2161)",1
"(0.0, 0.0, 0.0, 0.0, 1.22, 0.0, 0.51, 0.0, 1.04, 2631)",2
"(0.0, 0.0, 0.0, 0.0, 0.52, 0.0, 1.35, 0.0, 1.8, 3474)",3
"(0.0, 0.0, 0.0, 0.0, 1.22, 0.0, 1.41, 0.0, 0.88, 2517)",2
"(0.0, 0.0, 0.0, 0.0, 1.28, 0.0, 1.15, 0.0, 1.57, 2830)",2
"(0.0, 0.0, 0.0, 0.0, 0.51, 0.0, 0.6, 0.0, 0.71, 2418)",1
"(0.0, 0.0, 0.0, 0.0, 0.63, 0.0, 0.95, 0.0, 1.78, 2176)",2
"(0.0, 0.0, 0.0, 0.0, 0.95, 0.0, 0.89, 0.0, 1.11, 2682)",2
"(0.0, 0.0, 0.0, 0.0, 0.53, 0.0, 0.53, 0.0, 1.78, 3498)",3
"(0.0, 0.0, 0.0, 0.0, 1.3, 0.0, 1.04, 0.0, 0.82, 2041)",2
"(0.0, 0.0, 0.0, 0.0, 1.33, 0.0, 0.76, 0.0, 1.68, 2363)",2
"(0.0, 0.0, 0.0, 0.0, 1.06, 0.0, 0.62, 0.0, 1.01, 3401)",1
"(0.0, 0.0, 0.0, 0.0, 0.86, 0.0, 0.79, 0.0, 0.86, 2706)",1
"(0.0, 0.0, 0.0, 0.0, 0.56, 0.0, 0.56, 0.0, 1.03, 3753)",1
"(0.0, 0.0, 0.0, 0.0, 0.95, 0.0, 1.05, 0.0, 1.25, 2518)",2
"(0.0, 0.0, 0.0, 0.0, 1.02, 0.0, 1.1, 0.0, 1.86, 2890)",2
"(0.0, 0.0, 0.0, 0.0, 1.27, 0.0, 0.84, 0.0, 1.6, 3804)",3
"(0.0, 0.0, 0.0, 0.0, 0.76, 0.0, 0.65, 0.0, 1.25, 3357)",1
"(0.0, 0.0, 0.0, 0.0, 0.56, 0.0, 0.58, 0.0, 1.56, 2455)",1
"(0.0, 0.0, 0.0, 0.0, 1.16, 0.0, 1.02, 0.0, 1.46, 2139)",2
"(0.0, 0.0, 0.0, 0.0, 1.16, 0.0, 1.27, 0.0, 1.79, 3400)",3
"(0.0, 0.0, 0.0, 0.0, 0.54, 0.0, 1.27, 0.0, 0.79, 3745)",1
"(0.0, 0.0, 0.0, 0.0, 0.61, 0.0, 1.33, 0.0, 0.93, 3728)",3
"(0.0, 0.0, 0.0, 0.0, 1.05, 0.0, 0.87, 0.0, 0.93, 2289)",2
"(0.0, 0.0, 0.0, 0.0, 1.04, 0.0, 0.77, 0.0, 1.34, 3783)",3
"(0.0, 0.0, 0.0, 0.0, 1.22, 0.0, 1.34, 0.0, 0.86, 3170)",3
"(0.0, 0.0, 0.0, 0.0, 0.66, 0.0, 1.01, 0.0, 1.6, 2756)",2
"(0.0, 0.0, 0.0, 0.0, 0.99, 0.0, 1.24, 0.0, 0.83, 3798)",3
"(0.0, 0.0, 0.0, 0.0, 1.34, 0.0, 1.03, 0.0, 1.73, 2607)",2
"(0.0, 0.0, 0.0, 0.0, 0.9, 0.0, 1.2, 0.0, 1.11, 3837)",3
"(0.0, 0.0, 0.0, 0.0, 0.75, 0.0, 0.59, 0.0, 1.64, 2787)",2
"(0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.83, 0.0, 0.86, 3899)",1
"(0.0, 0.0, 0.0, 0.0, 0.56, 0.0, 1.15, 0.0, 1.08, 2791)",2
"(0.0, 0.0, 0.0, 0.0, 0.84, 0.0, 0.54, 0.0, 1.36, 3666)",3
"(0.0, 0.0, 0.0, 0.0, 1.11, 0.0, 0.62, 0.0, 1.04, 2541)",2
"(0.0, 0.0, 0.0, 0.0, 0.87, 0.0, 0.86, 0.0, 0.97, 3246)",1
"(0.0, 0.0, 0.0, 0.0, 0.54, 0.0, 0.76, 0.0, 1.18, 3637)",1
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.52, 0.0, 1.21, 2404)",2
"(0.0, 0.0, 0.0, 0.0, 1.07, 0.0, 0.93, 0.0, 1.83, 2270)",2
"(0.0, 0.0, 0.0, 0.0, 0.83, 0.0, 1.5, 0.0, 1.4, 2300)",2
"(0.0, 0.0, 0.0, 0.0, 1.11, 0.0, 1.08, 0.0, 1.68, 2176)",2
"(0.0, 0.0, 0.0, 0.0, 1.11, 0.0, 0.63, 0.0, 0.9, 3059)",1
"(0.0, 0.0, 0.0, 0.0, 0.67, 0.0, 0.91, 0.0, 1.29, 2399)",2
"(0.0, 0.0, 0.0, 0.0, 0.76, 0.0, 1.13, 0.0, 1.23, 2939)",2
"(0.0, 0.0, 0.0, 0.0, 1.08, 0.0, 0.72, 0.0, 1.57, 3645)",3
"(0.0, 0.0, 0.0, 0.0, 1.35, 0.0, 1.47, 0.0, 0.77, 3123)",3
"(0.0, 0.0, 0.0, 0.0, 0.96, 0.0, 0.64, 0.0, 1.43, 3668)",3
"(0.0, 0.0, 0.0, 0.0, 0.46, 0.0, 0.7, 0.0, 0.7, 3621)",1
"(0.0, 0.0, 0.0, 0.0, 0.89, 0.0, 1.17, 0.0, 1.62, 3086)",3
"(0.0, 0.0, 0.0, 0.0, 1.26, 0.0, 0.86, 0.0, 0.8, 3075)",3
"(0.0, 0.0, 0.0, 0.0, 1.11, 0.0, 1.1, 0.0, 1.56, 2409)",2
"(0.0, 0.0, 0.0, 0.0, 1.08, 0.0, 1.33, 0.0, 1.25, 2720)",2
"(0.0, 0.0, 0.0, 0.0, 0.96, 0.0, 0.84, 0.0, 1.65, 2030)",2
"(0.0, 0.0, 0.0, 0.0, 1.13, 0.0, 1.14, 0.0, 1.31, 3701)",3
"(0.0, 0.0, 0.0, 0.0, 0.53, 0.0, 1.34, 0.0, 0.85, 2981)",2
"(0.0, 0.0, 0.0, 0.0, 0.46, 0.0, 1.1, 0.0, 1.72, 2826)",2
"(0.0, 0.0, 0.0, 0.0, 0.51, 0.0, 0.53, 0.0, 1.69, 2730)",2
"(0.0, 0.0, 0.0, 0.0, 0.9, 0.0, 1.43, 0.0, 1.09, 2893)",2
"(0.0, 0.0, 0.0, 0.0, 0.52, 0.0, 0.97, 0.0, 0.96, 2455)",1
"(0.0, 0.0, 0.0, 0.0, 0.79, 0.0, 1.29, 0.0, 1.52, 2291)",2
"(0.0, 0.0, 0.0, 0.0, 0.59, 0.0, 0.83, 0.0, 1.28, 2848)",1
"(0.0, 0.0, 0.0, 0.0, 0.78, 0.0, 0.74, 0.0, 1.72, 3009)",3
"(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.23, 0.0, 1.49, 2912)",2
"(0.0, 0.0, 0.0, 0.0, 1.18, 0.0, 0.66, 0.0, 1.78, 2191)",2
"(0.0, 0.0, 0.0, 0.0, 0.96, 0.0, 1.47, 0.0, 1.71, 3251)",3
"(0.0, 0.0, 0.0, 0.0, 0.72, 0.0, 1.06, 0.0, 1.7, 2482)",2
"(0.0, 0.0, 0.0, 0.0, 0.59, 0.0, 0.57, 0.0, 1.63, 2043)",2
"(0.0, 0.0, 0.0, 0.0, 0.94, 0.0, 1.31, 0.0, 0.76, 2207)",2
"(0.0, 0.0, 0.0, 0.0, 0.46, 0.0, 0.73, 0.0, 1.77, 3198)",3
"(0.0, 0.0, 0.0, 0.0, 1.05, 0.0, 1.5, 0.0, 1.37, 2341)",2
"(0.0, 0.0, 0.0, 0.0, 0.79, 0.0, 0.93, 0.0, 1.24, 2905)",2
"(0.0, 0.0, 0.0, 0.0, 0.47, 0.0, 0.73, 0.0, 1.19, 2355)",1
"(0.0, 0.0, 0.0, 0.0, 0.49, 0.0, 0.8, 0.0, 1.46, 3373)",3
"(0.0, 0.0, 0.0, 0.0, 1.14, 0.0, 1.39, 0.0, 1.59, 2734)",2
"(0.0, 0.0, 0.0, 0.0, 0.82, 0.0, 0.69, 0.0, 0.71, 2779)",1
"(0.0, 0.0, 0.0, 0.0, 0.57, 0.0, 0.97, 0.0, 1.29, 3155)",3
